respondent_id,choiseset_id,alternative_id,choice_id,cloud_storage,customer_support,cloud_services,price,choice
98,5,3,1460,5000gb,no,"email, video",p6,1
98,6,1,1461,2000gb,no,"email, video, productivity",p18,0
98,6,2,1461,5000gb,yes,email,p6,1
98,6,3,1461,2000gb,yes,email,p12,0
98,7,1,1462,2000gb,yes,"email, video, productivity",p12,0
98,7,2,1462,30gb,no,"email, video, productivity",p6,1
98,7,3,1462,30gb,yes,"email, video, productivity",p12,0
98,8,1,1463,5000gb,yes,"email, video, productivity",p12,1
98,8,2,1463,2000gb,no,email,p6,0
98,8,3,1463,30gb,no,"email, video, productivity",p18,0
98,9,1,1464,30gb,yes,email,p12,0
98,9,2,1464,30gb,no,email,p6,1
98,9,3,1464,5000gb,no,"email, video",p18,0
98,10,1,1465,2000gb,yes,email,p18,1
98,10,2,1465,30gb,no,email,p12,0
98,10,3,1465,2000gb,no,"email, video",p6,0
98,11,1,1466,5000gb,no,email,p12,0
98,11,2,1466,5000gb,no,"email, video, productivity",p6,1
98,11,3,1466,2000gb,no,"email, video, productivity",p12,0
98,12,1,1467,2000gb,yes,"email, video",p18,0
98,12,2,1467,2000gb,no,"email, video",p18,0
98,12,3,1467,2000gb,yes,"email, video, productivity",p6,1
98,13,1,1468,30gb,no,"email, video",p18,0
98,13,2,1468,5000gb,no,"email, video",p12,1
98,13,3,1468,30gb,no,email,p18,0
98,14,1,1469,5000gb,yes,"email, video",p18,0
98,14,2,1469,5000gb,yes,email,p12,0
98,14,3,1469,5000gb,yes,"email, video, productivity",p18,1
98,15,1,1470,30gb,no,"email, video",p6,0
98,15,2,1470,5000gb,yes,"email, video, productivity",p6,1
98,15,3,1470,2000gb,no,"email, video, productivity",p6,0
99,1,1,1471,30gb,yes,"email, video, productivity",p6,1
99,1,2,1471,2000gb,no,"email, video",p18,0
99,1,3,1471,30gb,yes,email,p18,0
99,2,1,1472,2000gb,no,email,p6,1
99,2,2,1472,2000gb,yes,"email, video, productivity",p18,0
99,2,3,1472,30gb,yes,"email, video",p6,0
99,3,1,1473,2000gb,no,"email, video",p6,1
99,3,2,1473,5000gb,yes,"email, video, productivity",p18,0
99,3,3,1473,5000gb,no,"email, video",p18,0
99,4,1,1474,30gb,no,"email, video, productivity",p18,0
99,4,2,1474,30gb,no,email,p18,0
99,4,3,1474,30gb,yes,email,p12,1
99,5,1,1475,30gb,no,"email, video",p12,0
99,5,2,1475,2000gb,no,email,p18,1
99,5,3,1475,30gb,no,"email, video",p18,0
99,6,1,1476,2000gb,yes,email,p12,1
99,6,2,1476,5000gb,yes,email,p12,0
99,6,3,1476,5000gb,no,"email, video",p12,0
99,7,1,1477,2000gb,no,"email, video, productivity",p6,0
99,7,2,1477,30gb,yes,email,p6,0
99,7,3,1477,2000gb,yes,"email, video",p6,1
99,8,1,1478,30gb,yes,"email, video",p12,0
99,8,2,1478,2000gb,no,email,p12,0
99,8,3,1478,2000gb,no,"email, video",p12,1
99,9,1,1479,5000gb,yes,"email, video, productivity",p6,1
99,9,2,1479,5000gb,yes,"email, video",p12,0
99,9,3,1479,30gb,no,"email, video, productivity",p6,0
99,10,1,1480,2000gb,yes,"email, video, productivity",p6,1
99,10,2,1480,30gb,yes,"email, video, productivity",p12,0
99,10,3,1480,5000gb,no,"email, video, productivity",p18,0
99,11,1,1481,5000gb,no,"email, video, productivity",p12,0
99,11,2,1481,30gb,yes,"email, video",p18,0
99,11,3,1481,2000gb,no,"email, video, productivity",p12,1
99,12,1,1482,5000gb,no,"email, video",p6,1
99,12,2,1482,5000gb,no,email,p18,0
99,12,3,1482,30gb,no,"email, video, productivity",p12,0
99,13,1,1483,2000gb,yes,"email, video",p18,0
99,13,2,1483,2000gb,no,"email, video, productivity",p18,0
99,13,3,1483,5000gb,yes,"email, video",p6,1
99,14,1,1484,2000gb,yes,"email, video",p12,1
99,14,2,1484,30gb,no,email,p6,0
99,14,3,1484,5000gb,no,email,p6,0
99,15,1,1485,5000gb,no,"email, video, productivity",p6,1
99,15,2,1485,5000gb,no,email,p12,0
99,15,3,1485,30gb,no,email,p12,0
100,1,1,1486,5000gb,yes,email,p6,1
100,1,2,1486,2000gb,no,"email, video, productivity",p12,0
100,1,3,1486,2000gb,yes,"email, video",p12,0
100,2,1,1487,2000gb,yes,"email, video, productivity",p18,0
100,2,2,1487,5000gb,no,"email, video",p12,1
100,2,3,1487,30gb,no,"email, video, productivity",p18,0
100,3,1,1488,2000gb,no,email,p12,1
100,3,2,1488,2000gb,no,email,p18,0
100,3,3,1488,5000gb,yes,email,p18,0
100,4,1,1489,30gb,no,"email, video",p18,0
100,4,2,1489,2000gb,no,"email, video, productivity",p18,0
100,4,3,1489,30gb,yes,"email, video",p12,1
100,5,1,1490,30gb,yes,"email, video",p18,0
100,5,2,1490,2000gb,no,"email, video, productivity",p6,0
100,5,3,1490,30gb,no,"email, video",p12,1
100,6,1,1491,5000gb,no,"email, video, productivity",p12,1
100,6,2,1491,5000gb,no,email,p18,0
100,6,3,1491,30gb,yes,email,p18,0
100,7,1,1492,5000gb,yes,email,p12,0
100,7,2,1492,30gb,no,email,p18,0
100,7,3,1492,30gb,yes,"email, video, productivity",p12,1
100,8,1,1493,2000gb,yes,"email, video, productivity",p6,0
100,8,2,1493,2000gb,yes,"email, video, productivity",p12,0
100,8,3,1493,5000gb,yes,"email, video, productivity",p6,1
100,9,1,1494,2000gb,yes,"email, video",p6,0
100,9,2,1494,30gb,no,"email, video, productivity",p6,1
100,9,3,1494,30gb,no,email,p6,0
100,10,1,1495,2000gb,no,"email, video",p12,0
100,10,2,1495,30gb,no,email,p12,0
100,10,3,1495,5000gb,yes,"email, video",p6,1
100,11,1,1496,2000gb,yes,email,p6,0
100,11,2,1496,5000gb,yes,"email, video, productivity",p12,1
100,11,3,1496,5000gb,no,email,p12,0
100,12,1,1497,30gb,no,"email, video, productivity",p12,0
100,12,2,1497,2000gb,yes,email,p18,0
100,12,3,1497,30gb,yes,"email, video, productivity",p6,1
100,13,1,1498,5000gb,yes,"email, video",p12,1
100,13,2,1498,5000gb,no,"email, video",p18,0
100,13,3,1498,2000gb,yes,email,p12,0
100,14,1,1499,30gb,yes,email,p6,0
100,14,2,1499,5000gb,no,"email, video, productivity",p18,1
100,14,3,1499,30gb,yes,email,p12,0
100,15,1,1500,2000gb,no,email,p6,0
100,15,2,1500,5000gb,yes,"email, video, productivity",p18,0
100,15,3,1500,5000gb,no,"email, video, productivity",p6,1
101,1,1,1501,30gb,no,"email, video",p18,0
101,1,2,1501,5000gb,yes,"email, video, productivity",p6,1
101,1,3,1501,2000gb,no,"email, video, productivity",p18,0
101,2,1,1502,5000gb,no,"email, video, productivity",p12,0
101,2,2,1502,2000gb,no,email,p18,0
101,2,3,1502,5000gb,no,"email, video, productivity",p18,1
101,3,1,1503,30gb,no,"email, video",p12,0
101,3,2,1503,2000gb,no,email,p12,0
101,3,3,1503,30gb,yes,"email, video, productivity",p18,1
101,4,1,1504,30gb,yes,"email, video",p6,0
101,4,2,1504,5000gb,no,"email, video",p12,1
101,4,3,1504,30gb,yes,email,p18,0
101,5,1,1505,5000gb,yes,email,p18,1
101,5,2,1505,5000gb,yes,"email, video",p12,0
101,5,3,1505,2000gb,no,"email, video",p18,0
101,6,1,1506,5000gb,yes,"email, video, productivity",p18,1
101,6,2,1506,2000gb,no,"email, video",p6,0
101,6,3,1506,30gb,no,"email, video, productivity",p12,0
101,7,1,1507,30gb,no,"email, video, productivity",p6,0
101,7,2,1507,2000gb,yes,"email, video, productivity",p12,0
101,7,3,1507,5000gb,yes,email,p6,1
101,8,1,1508,30gb,no,email,p6,0
101,8,2,1508,5000gb,no,"email, video",p18,1
101,8,3,1508,2000gb,yes,"email, video",p18,0
101,9,1,1509,2000gb,no,"email, video, productivity",p12,0
101,9,2,1509,5000gb,yes,"email, video, productivity",p12,1
101,9,3,1509,2000gb,yes,"email, video, productivity",p18,0
101,10,1,1510,5000gb,yes,"email, video",p6,1
101,10,2,1510,30gb,yes,"email, video",p12,0
101,10,3,1510,2000gb,no,"email, video, productivity",p6,0
101,11,1,1511,5000gb,no,email,p6,0
101,11,2,1511,5000gb,yes,"email, video",p18,1
101,11,3,1511,5000gb,yes,email,p12,0
101,12,1,1512,5000gb,no,email,p12,1
101,12,2,1512,2000gb,yes,"email, video, productivity",p6,0
101,12,3,1512,2000gb,yes,email,p18,0
101,13,1,1513,30gb,no,"email, video, productivity",p18,1
101,13,2,1513,2000gb,yes,"email, video",p12,0
101,13,3,1513,5000gb,no,email,p18,0
101,14,1,1514,30gb,yes,"email, video, productivity",p12,0
101,14,2,1514,30gb,yes,email,p6,0
101,14,3,1514,30gb,no,"email, video",p6,1
101,15,1,1515,30gb,no,email,p12,0
101,15,2,1515,2000gb,no,email,p6,0
101,15,3,1515,30gb,yes,"email, video",p18,1
102,1,1,1516,5000gb,no,email,p12,0
102,1,2,1516,2000gb,no,"email, video",p18,1
102,1,3,1516,5000gb,yes,"email, video",p18,0
102,2,1,1517,30gb,no,email,p18,0
102,2,2,1517,5000gb,yes,email,p12,1
102,2,3,1517,5000gb,yes,"email, video",p6,0
102,3,1,1518,30gb,yes,email,p18,0
102,3,2,1518,5000gb,yes,"email, video, productivity",p12,1
102,3,3,1518,30gb,yes,"email, video",p12,0
102,4,1,1519,5000gb,no,email,p6,0
102,4,2,1519,2000gb,yes,"email, video",p12,0
102,4,3,1519,2000gb,yes,"email, video, productivity",p12,1
102,5,1,1520,2000gb,no,email,p12,1
102,5,2,1520,30gb,yes,"email, video",p18,0
102,5,3,1520,30gb,no,"email, video",p18,0
102,6,1,1521,5000gb,no,"email, video",p18,0
102,6,2,1521,5000gb,no,"email, video, productivity",p18,0
102,6,3,1521,30gb,no,email,p6,1
102,7,1,1522,5000gb,yes,"email, video, productivity",p6,0
102,7,2,1522,5000gb,no,"email, video, productivity",p6,1
102,7,3,1522,5000gb,no,email,p18,0
102,8,1,1523,2000gb,yes,"email, video",p6,0
102,8,2,1523,2000gb,yes,email,p12,0
102,8,3,1523,30gb,yes,"email, video, productivity",p6,1
102,9,1,1524,30gb,yes,"email, video, productivity",p12,1
102,9,2,1524,2000gb,no,"email, video",p12,0
102,9,3,1524,2000gb,yes,email,p18,0
102,10,1,1525,5000gb,yes,"email, video, productivity",p18,1
102,10,2,1525,30gb,no,"email, video, productivity",p18,0
102,10,3,1525,30gb,yes,email,p12,0
102,11,1,1526,2000gb,yes,email,p6,0
102,11,2,1526,2000gb,no,"email, video",p6,1
102,11,3,1526,2000gb,no,email,p18,0
102,12,1,1527,5000gb,yes,email,p6,0
102,12,2,1527,5000gb,no,"email, video",p6,0
102,12,3,1527,30gb,no,"email, video",p12,1
102,13,1,1528,30gb,no,"email, video, productivity",p6,1
102,13,2,1528,5000gb,yes,email,p18,0
102,13,3,1528,30gb,yes,email,p6,0
102,14,1,1529,2000gb,no,"email, video, productivity",p18,0
102,14,2,1529,30gb,yes,"email, video, productivity",p18,0
102,14,3,1529,2000gb,no,email,p6,1
102,15,1,1530,30gb,no,"email, video",p6,1
102,15,2,1530,5000gb,yes,"email, video",p12,0
102,15,3,1530,2000gb,yes,"email, video",p18,0
103,1,1,1531,2000gb,no,email,p12,0
103,1,2,1531,30gb,no,"email, video, productivity",p12,1
103,1,3,1531,2000gb,yes,"email, video",p18,0
103,2,1,1532,5000gb,no,email,p12,0
103,2,2,1532,30gb,no,email,p18,0
103,2,3,1532,30gb,no,"email, video, productivity",p18,1
103,3,1,1533,30gb,no,email,p6,0
103,3,2,1533,2000gb,no,"email, video",p6,1
103,3,3,1533,2000gb,no,email,p18,0
103,4,1,1534,5000gb,no,"email, video, productivity",p18,0
103,4,2,1534,2000gb,no,email,p6,1
103,4,3,1534,30gb,yes,"email, video",p18,0
103,5,1,1535,30gb,yes,"email, video, productivity",p18,0
103,5,2,1535,5000gb,no,"email, video",p18,0
103,5,3,1535,5000gb,yes,email,p6,1
103,6,1,1536,2000gb,no,"email, video, productivity",p6,1
103,6,2,1536,2000gb,no,"email, video, productivity",p12,0
103,6,3,1536,2000gb,no,"email, video",p18,0
103,7,1,1537,5000gb,yes,"email, video, productivity",p18,0
103,7,2,1537,30gb,no,email,p12,1
103,7,3,1537,2000gb,yes,"email, video, productivity",p6,0
103,8,1,1538,5000gb,no,"email, video",p12,0
103,8,2,1538,5000gb,no,"email, video, productivity",p6,1
103,8,3,1538,2000gb,yes,email,p18,0
103,9,1,1539,2000gb,yes,email,p6,0
103,9,2,1539,30gb,yes,"email, video, productivity",p6,0
103,9,3,1539,5000gb,no,"email, video",p6,1
103,10,1,1540,30gb,no,"email, video",p12,0
103,10,2,1540,2000gb,yes,email,p12,0
103,10,3,1540,5000gb,yes,email,p12,1
103,11,1,1541,2000gb,yes,"email, video, productivity",p12,0
103,11,2,1541,5000gb,yes,"email, video, productivity",p6,0
103,11,3,1541,5000gb,no,email,p6,1
103,12,1,1542,30gb,yes,email,p18,0
103,12,2,1542,2000gb,yes,"email, video",p6,1
103,12,3,1542,30gb,yes,email,p12,0
103,13,1,1543,2000gb,yes,"email, video",p12,0
103,13,2,1543,30gb,yes,"email, video",p12,0
103,13,3,1543,30gb,yes,"email, video, productivity",p12,1
103,14,1,1544,5000gb,yes,"email, video",p6,0
103,14,2,1544,30gb,no,"email, video, productivity",p6,0
103,14,3,1544,5000gb,no,"email, video, productivity",p12,1
103,15,1,1545,30gb,yes,"email, video",p6,0
103,15,2,1545,5000gb,yes,"email, video, productivity",p12,1
103,15,3,1545,5000gb,no,email,p18,0
104,1,1,1546,2000gb,yes,"email, video, productivity",p18,1
104,1,2,1546,30gb,no,"email, video",p6,0
104,1,3,1546,5000gb,no,email,p6,0
104,2,1,1547,5000gb,yes,"email, video, productivity",p6,1
104,2,2,1547,30gb,no,"email, video, productivity",p18,0
104,2,3,1547,30gb,no,"email, video, productivity",p12,0
104,3,1,1548,5000gb,yes,email,p6,0
104,3,2,1548,30gb,no,email,p18,0
104,3,3,1548,2000gb,yes,"email, video",p6,1
104,4,1,1549,2000gb,yes,email,p6,1
104,4,2,1549,30gb,yes,email,p12,0
104,4,3,1549,2000gb,no,"email, video, productivity",p12,0
104,5,1,1550,30gb,yes,email,p18,0
104,5,2,1550,5000gb,no,email,p12,1
104,5,3,1550,2000gb,no,"email, video",p18,0
104,6,1,1551,2000gb,no,email,p12,0
104,6,2,1551,5000gb,no,"email, video",p18,0
104,6,3,1551,5000gb,no,"email, video, productivity",p6,1
104,7,1,1552,2000gb,yes,"email, video",p12,1
104,7,2,1552,2000gb,yes,email,p18,0
104,7,3,1552,2000gb,yes,email,p12,0
104,8,1,1553,5000gb,yes,"email, video, productivity",p18,0
104,8,2,1553,30gb,no,"email, video",p18,0
104,8,3,1553,5000gb,yes,"email, video",p12,1
104,9,1,1554,30gb,yes,"email, video",p12,0
104,9,2,1554,2000gb,no,"email, video, productivity",p6,1
104,9,3,1554,2000gb,no,email,p6,0
104,10,1,1555,30gb,yes,"email, video, productivity",p18,0
104,10,2,1555,5000gb,yes,"email, video",p6,0
104,10,3,1555,30gb,no,"email, video, productivity",p6,1
104,11,1,1556,5000gb,no,"email, video",p6,1
104,11,2,1556,30gb,yes,"email, video",p6,0
104,11,3,1556,5000gb,no,"email, video, productivity",p18,0
104,12,1,1557,2000gb,no,"email, video, productivity",p18,0
104,12,2,1557,30gb,yes,"email, video, productivity",p6,1
104,12,3,1557,30gb,yes,email,p6,0
104,13,1,1558,2000gb,no,"email, video",p6,0
104,13,2,1558,5000gb,no,"email, video",p12,1
104,13,3,1558,2000gb,yes,"email, video, productivity",p12,0
104,14,1,1559,30gb,yes,"email, video",p18,1
104,14,2,1559,30gb,no,email,p6,0
104,14,3,1559,5000gb,yes,email,p18,0
104,15,1,1560,2000gb,yes,"email, video",p18,0
104,15,2,1560,30gb,yes,"email, video, productivity",p12,0
104,15,3,1560,5000gb,no,"email, video, productivity",p12,1
105,1,1,1561,5000gb,yes,"email, video",p18,0
105,1,2,1561,2000gb,yes,"email, video, productivity",p6,1
105,1,3,1561,5000gb,no,"email, video",p18,0
105,2,1,1562,2000gb,yes,email,p18,0
105,2,2,1562,2000gb,no,"email, video, productivity",p12,0
105,2,3,1562,5000gb,yes,"email, video",p12,1
105,3,1,1563,5000gb,yes,email,p12,0
105,3,2,1563,5000gb,no,"email, video, productivity",p18,1
105,3,3,1563,30gb,yes,"email, video, productivity",p6,0
105,4,1,1564,5000gb,yes,"email, video",p6,1
105,4,2,1564,30gb,yes,"email, video",p12,0
105,4,3,1564,2000gb,no,email,p6,0
105,5,1,1565,2000gb,yes,email,p12,0
105,5,2,1565,2000gb,no,"email, video",p18,0
105,5,3,1565,2000gb,no,"email, video",p6,1
105,6,1,1566,5000gb,no,email,p18,0
105,6,2,1566,5000gb,yes,"email, video, productivity",p18,0
105,6,3,1566,5000gb,yes,"email, video, productivity",p6,1
105,7,1,1567,30gb,no,"email, video",p6,0
105,7,2,1567,2000gb,yes,"email, video",p6,1
105,7,3,1567,2000gb,yes,"email, video, productivity",p12,0
105,8,1,1568,30gb,no,email,p12,0
105,8,2,1568,30gb,no,"email, video, productivity",p6,1
105,8,3,1568,2000gb,yes,"email, video",p18,0
105,9,1,1569,30gb,no,"email, video",p18,0
105,9,2,1569,2000gb,no,"email, video, productivity",p18,0
105,9,3,1569,30gb,no,"email, video",p12,1
105,10,1,1570,30gb,no,"email, video, productivity",p18,1
105,10,2,1570,30gb,yes,email,p18,0
105,10,3,1570,30gb,no,email,p6,0
105,11,1,1571,5000gb,no,email,p12,0
105,11,2,1571,30gb,yes,"email, video",p18,1
105,11,3,1571,5000gb,no,"email, video, productivity",p12,0
105,12,1,1572,2000gb,yes,"email, video, productivity",p18,0
105,12,2,1572,5000gb,no,"email, video",p12,1
105,12,3,1572,30gb,no,"email, video, productivity",p12,0
105,13,1,1573,2000gb,yes,"email, video",p12,1
105,13,2,1573,2000gb,no,"email, video, productivity",p6,0
105,13,3,1573,30gb,yes,"email, video, productivity",p12,0
105,14,1,1574,30gb,yes,"email, video, productivity",p18,0
105,14,2,1574,5000gb,no,"email, video, productivity",p6,0
105,14,3,1574,5000gb,yes,email,p6,1
105,15,1,1575,5000gb,yes,"email, video, productivity",p12,1
105,15,2,1575,5000gb,no,email,p6,0
105,15,3,1575,2000gb,no,email,p12,0
106,1,1,1576,30gb,yes,"email, video, productivity",p12,1
106,1,2,1576,30gb,no,email,p18,0
106,1,3,1576,5000gb,no,"email, video, productivity",p6,0
106,2,1,1577,5000gb,yes,"email, video, productivity",p12,1
106,2,2,1577,5000gb,no,"email, video, productivity",p12,0
106,2,3,1577,30gb,no,email,p6,0
106,3,1,1578,5000gb,yes,"email, video, productivity",p6,1
106,3,2,1578,5000gb,no,"email, video",p18,0
106,3,3,1578,30gb,yes,"email, video, productivity",p6,0
106,4,1,1579,5000gb,no,email,p6,1
106,4,2,1579,5000gb,yes,"email, video, productivity",p18,0
106,4,3,1579,30gb,yes,email,p18,0
106,5,1,1580,5000gb,yes,email,p12,0
106,5,2,1580,5000gb,yes,"email, video",p6,0
106,5,3,1580,30gb,yes,"email, video, productivity",p18,1
106,6,1,1581,5000gb,yes,email,p18,0
106,6,2,1581,5000gb,no,"email, video, productivity",p18,1
106,6,3,1581,2000gb,yes,"email, video, productivity",p18,0
106,7,1,1582,30gb,yes,email,p6,0
106,7,2,1582,30gb,yes,"email, video",p12,1
106,7,3,1582,5000gb,no,email,p18,0
106,8,1,1583,2000gb,no,"email, video",p6,0
106,8,2,1583,30gb,no,"email, video, productivity",p6,1
106,8,3,1583,5000gb,yes,"email, video",p12,0
106,9,1,1584,2000gb,yes,"email, video",p18,0
106,9,2,1584,2000gb,no,"email, video, productivity",p18,0
106,9,3,1584,5000gb,no,"email, video",p6,1
106,10,1,1585,30gb,yes,"email, video",p6,1
106,10,2,1585,2000gb,no,email,p12,0
106,10,3,1585,2000gb,no,"email, video",p12,0
106,11,1,1586,2000gb,no,"email, video, productivity",p6,1
106,11,2,1586,30gb,yes,"email, video",p18,0
106,11,3,1586,30gb,no,"email, video",p12,0
106,12,1,1587,2000gb,yes,email,p6,1
106,12,2,1587,2000gb,yes,"email, video, productivity",p6,0
106,12,3,1587,2000gb,no,"email, video, productivity",p12,0
106,13,1,1588,30gb,no,"email, video, productivity",p12,0
106,13,2,1588,5000gb,yes,"email, video",p18,0
106,13,3,1588,30gb,no,email,p12,1
106,14,1,1589,30gb,yes,email,p12,0
106,14,2,1589,30gb,no,"email, video",p18,0
106,14,3,1589,30gb,no,"email, video",p6,1
106,15,1,1590,2000gb,yes,"email, video",p12,1
106,15,2,1590,2000gb,yes,email,p18,0
106,15,3,1590,2000gb,no,email,p18,0
107,1,1,1591,5000gb,no,"email, video",p18,1
107,1,2,1591,2000gb,no,"email, video",p12,0
107,1,3,1591,30gb,no,"email, video",p12,0
107,2,1,1592,2000gb,yes,"email, video",p6,1
107,2,2,1592,5000gb,yes,"email, video",p6,0
107,2,3,1592,2000gb,no,"email, video",p6,0
107,3,1,1593,5000gb,yes,"email, video, productivity",p6,1
107,3,2,1593,30gb,no,"email, video, productivity",p12,0
107,3,3,1593,30gb,no,email,p6,0
107,4,1,1594,30gb,yes,"email, video, productivity",p18,1
107,4,2,1594,30gb,no,"email, video",p6,0
107,4,3,1594,5000gb,yes,"email, video, productivity",p12,0
107,5,1,1595,5000gb,no,email,p6,1
107,5,2,1595,30gb,yes,"email, video, productivity",p12,0
107,5,3,1595,5000gb,no,email,p18,0
107,6,1,1596,30gb,yes,email,p6,1
107,6,2,1596,5000gb,no,"email, video, productivity",p18,0
107,6,3,1596,2000gb,yes,email,p12,0
107,7,1,1597,30gb,no,email,p18,0
107,7,2,1597,5000gb,yes,"email, video",p18,0
107,7,3,1597,2000gb,yes,"email, video, productivity",p12,1
107,8,1,1598,5000gb,no,"email, video",p6,0
107,8,2,1598,2000gb,yes,"email, video, productivity",p6,0
107,8,3,1598,30gb,yes,"email, video, productivity",p6,1
107,9,1,1599,30gb,yes,"email, video",p18,1
107,9,2,1599,5000gb,yes,"email, video",p12,0
107,9,3,1599,2000gb,yes,"email, video",p18,0
107,10,1,1600,5000gb,yes,"email, video, productivity",p18,0
107,10,2,1600,30gb,no,"email, video, productivity",p6,1
107,10,3,1600,2000gb,no,email,p6,0
107,11,1,1601,5000gb,yes,email,p18,0
107,11,2,1601,2000gb,no,"email, video, productivity",p12,0
107,11,3,1601,2000gb,no,"email, video, productivity",p18,1
107,12,1,1602,30gb,no,"email, video",p18,0
107,12,2,1602,5000gb,yes,email,p12,0
107,12,3,1602,30gb,yes,"email, video",p6,1
107,13,1,1603,5000gb,no,"email, video, productivity",p12,1
107,13,2,1603,2000gb,yes,"email, video",p12,0
107,13,3,1603,2000gb,yes,email,p18,0
107,14,1,1604,30gb,no,"email, video, productivity",p18,0
107,14,2,1604,5000gb,no,email,p12,0
107,14,3,1604,2000gb,no,"email, video, productivity",p6,1
107,15,1,1605,30gb,yes,email,p12,1
107,15,2,1605,2000gb,yes,"email, video, productivity",p18,0
107,15,3,1605,30gb,yes,"email, video",p12,0
108,1,1,1606,2000gb,yes,"email, video",p6,1
108,1,2,1606,5000gb,no,"email, video",p12,0
108,1,3,1606,30gb,yes,"email, video, productivity",p18,0
108,2,1,1607,30gb,no,email,p18,0
108,2,2,1607,2000gb,no,"email, video",p6,1
108,2,3,1607,5000gb,yes,"email, video, productivity",p6,0
108,3,1,1608,5000gb,no,"email, video",p18,1
108,3,2,1608,2000gb,no,email,p18,0
108,3,3,1608,2000gb,yes,email,p18,0
108,4,1,1609,2000gb,no,"email, video",p18,0
108,4,2,1609,5000gb,yes,email,p12,1
108,4,3,1609,5000gb,no,email,p6,0
108,5,1,1610,5000gb,yes,"email, video, productivity",p18,0
108,5,2,1610,30gb,no,"email, video, productivity",p12,1
108,5,3,1610,30gb,yes,email,p6,0
108,6,1,1611,5000gb,yes,email,p6,0
108,6,2,1611,2000gb,no,email,p6,1
108,6,3,1611,30gb,no,email,p6,0
108,7,1,1612,30gb,no,"email, video, productivity",p6,1
108,7,2,1612,2000gb,yes,email,p12,0
108,7,3,1612,30gb,yes,"email, video, productivity",p12,0
108,8,1,1613,30gb,no,"email, video, productivity",p18,0
108,8,2,1613,5000gb,no,email,p18,1
108,8,3,1613,2000gb,no,"email, video, productivity",p18,0
108,9,1,1614,5000gb,yes,email,p18,0
108,9,2,1614,5000gb,no,"email, video",p6,1
108,9,3,1614,30gb,yes,email,p12,0
108,10,1,1615,2000gb,yes,"email, video, productivity",p12,0
108,10,2,1615,2000gb,no,email,p12,0
108,10,3,1615,2000gb,yes,"email, video, productivity",p6,1
108,11,1,1616,2000gb,yes,"email, video, productivity",p18,0
108,11,2,1616,2000gb,no,"email, video",p12,0
108,11,3,1616,30gb,no,"email, video",p6,1
108,12,1,1617,30gb,no,email,p12,0
108,12,2,1617,2000gb,no,"email, video, productivity",p6,1
108,12,3,1617,30gb,yes,"email, video",p18,0
108,13,1,1618,5000gb,no,"email, video, productivity",p6,0
108,13,2,1618,5000gb,no,email,p12,0
108,13,3,1618,5000gb,yes,"email, video",p6,1
108,14,1,1619,30gb,yes,"email, video",p6,1
108,14,2,1619,2000gb,yes,"email, video",p18,0
108,14,3,1619,2000gb,yes,email,p6,0
108,15,1,1620,30gb,no,"email, video",p18,0
108,15,2,1620,30gb,no,"email, video",p12,0
108,15,3,1620,5000gb,yes,"email, video",p12,1
109,1,1,1621,30gb,no,email,p6,0
109,1,2,1621,30gb,no,"email, video, productivity",p12,1
109,1,3,1621,2000gb,no,"email, video",p18,0
109,2,1,1622,30gb,yes,"email, video, productivity",p12,1
109,2,2,1622,2000gb,no,"email, video, productivity",p18,0
109,2,3,1622,5000gb,yes,"email, video, productivity",p12,0
109,3,1,1623,30gb,yes,"email, video, productivity",p6,0
109,3,2,1623,2000gb,yes,email,p6,0
109,3,3,1623,5000gb,no,"email, video, productivity",p12,1
109,4,1,1624,30gb,yes,email,p6,0
109,4,2,1624,30gb,yes,"email, video",p12,0
109,4,3,1624,5000gb,no,"email, video",p18,1
109,5,1,1625,30gb,no,"email, video",p18,0
109,5,2,1625,30gb,no,"email, video",p6,0
109,5,3,1625,5000gb,yes,"email, video, productivity",p18,1
109,6,1,1626,5000gb,no,"email, video",p12,0
109,6,2,1626,5000gb,no,"email, video, productivity",p6,0
109,6,3,1626,5000gb,yes,email,p12,1
109,7,1,1627,5000gb,no,email,p12,0
109,7,2,1627,2000gb,no,email,p18,0
109,7,3,1627,2000gb,no,"email, video, productivity",p6,1
109,8,1,1628,30gb,no,email,p12,0
109,8,2,1628,5000gb,no,"email, video",p6,0
109,8,3,1628,5000gb,yes,"email, video, productivity",p6,1
109,9,1,1629,2000gb,yes,"email, video",p12,1
109,9,2,1629,30gb,no,email,p18,0
109,9,3,1629,30gb,no,"email, video, productivity",p18,0
109,10,1,1630,30gb,yes,"email, video",p18,0
109,10,2,1630,30gb,no,"email, video, productivity",p6,1
109,10,3,1630,5000gb,yes,"email, video",p18,0
109,11,1,1631,5000gb,yes,email,p6,0
109,11,2,1631,2000gb,no,"email, video",p12,0
109,11,3,1631,2000gb,yes,"email, video, productivity",p12,1
109,12,1,1632,30gb,no,"email, video",p12,0
109,12,2,1632,2000gb,yes,email,p12,0
109,12,3,1632,30gb,yes,email,p12,1
109,13,1,1633,2000gb,yes,"email, video",p6,1
109,13,2,1633,2000gb,yes,email,p18,0
109,13,3,1633,30gb,yes,"email, video, productivity",p18,0
109,14,1,1634,5000gb,yes,"email, video",p6,0
109,14,2,1634,5000gb,yes,email,p18,0
109,14,3,1634,5000gb,no,email,p6,1
109,15,1,1635,30gb,yes,email,p18,0
109,15,2,1635,5000gb,no,email,p18,0
